filename,artist,set
96864.jpg,Egon Schiele,valid
49557.jpg,Henri de Toulouse-Lautrec,valid
81224.jpg,Felix Vallotton ,valid
4922.jpg,Paul Cezanne,valid
67638.jpg,Rembrandt,valid
57737.jpg,M.C. Escher,valid
30138.jpg,Henri Fantin-Latour,valid
1075.jpg,John Singer Sargent,valid
90980.jpg,Fernand Leger,valid
27713.jpg,M.C. Escher,valid
71937.jpg,Gustave Dore,valid
88494.jpg,Marc Chagall,valid
40980.jpg,Lucian Freud,valid
46909.jpg,Childe Hassam,valid
13641.jpg,Charles M. Russell,valid
69172.jpg,Peter Paul Rubens,valid
4964.jpg,Odilon Redon,valid
78045.jpg,Max Ernst,valid
94912.jpg,Konstantin Makovsky,valid
43255.jpg,Henri Martin,valid
88829.jpg,Nicholas Roerich,valid
12869.jpg,Henri Fantin-Latour,valid
25013.jpg,Pyotr Konchalovsky,valid
12467.jpg,Nicholas Roerich,valid
45295.jpg,Konstantin Yuon,valid
80565.jpg,Giovanni Battista Piranesi,valid
93582.jpg,Ivan Shishkin,valid
75127.jpg,Alfred Sisley,valid
68543.jpg,Katsushika Hokusai,valid
91697.jpg,Theophile Steinlen,valid
35254.jpg,Ilya Repin,valid
34517.jpg,Lucian Freud,valid
26227.jpg,Albert Bierstadt,valid
9046.jpg,George Stefanescu-Ramnic ,valid
48277.jpg,Salvador Dali,valid
4900.jpg,Gustave Loiseau,valid
78032.jpg,Jean Auguste Dominique Ingres,valid
29691.jpg,Amedeo Modigliani,valid
87880.jpg,Ilya Repin,valid
66291.jpg,Max Ernst,valid
70284.jpg,Albrecht Durer,valid
76015.jpg,Pierre-Auguste Renoir,valid
30903.jpg,Utagawa Kuniyoshi,valid
35200.jpg,Ernst Ludwig Kirchner,valid
63669.jpg,Felix Vallotton ,valid
90591.jpg,Giovanni Battista Piranesi,valid
6438.jpg,Fernand Leger,valid
28815.jpg,Claude Monet,valid
23271.jpg,George Stefanescu-Ramnic ,valid
85224.jpg,William Merritt Chase,valid
67754.jpg,Ilya Repin,valid
54445.jpg,Paul Cezanne,valid
16229.jpg,Fernand Leger,valid
73575.jpg,David Burliuk,valid
100989.jpg,Erte,valid
96889.jpg,Egon Schiele,valid
19044.jpg,Boris Kustodiev,valid
26139.jpg,Odilon Redon,valid
31854.jpg,Egon Schiele,valid
10541.jpg,Boris Kustodiev,valid
30604.jpg,Camille Corot,valid
33733.jpg,Max Ernst,valid
84912.jpg,Raphael Kirchner,valid
76149.jpg,Isaac Levitan,valid
61710.jpg,Max Ernst,valid
68824.jpg,Sam Francis,valid
87630.jpg,Nicholas Roerich,valid
32758.jpg,Zinaida Serebriakova,valid
94867.jpg,Jean Auguste Dominique Ingres,valid
81977.jpg,Pyotr Konchalovsky,valid
41992.jpg,Charles M. Russell,valid
26116.jpg,Zdislav Beksinski,valid
33661.jpg,Claude Monet,valid
50440.jpg,Rembrandt,valid
42921.jpg,Pyotr Konchalovsky,valid
42778.jpg,David Burliuk,valid
40386.jpg,David Burliuk,valid
90581.jpg,Salvador Dali,valid
49120.jpg,Theodor Severin Kittelsen,valid
40340.jpg,Isaac Levitan,valid
2191.jpg,Childe Hassam,valid
77897.jpg,Zdislav Beksinski,valid
52581.jpg,David Burliuk,valid
73688.jpg,Konstantin Korovin,valid
96266.jpg,Paul Cezanne,valid
43912.jpg,Paul Gauguin,valid
67353.jpg,Nicholas Roerich,valid
27018.jpg,Gustave Dore,valid
45666.jpg,Jean Auguste Dominique Ingres,valid
25619.jpg,Claude Monet,valid
3190.jpg,M.C. Escher,valid
15447.jpg,Theodor Severin Kittelsen,valid
97546.jpg,Henri de Toulouse-Lautrec,valid
57097.jpg,Martiros Saryan,valid
11369.jpg,Eyvind Earle,valid
101784.jpg,Sam Francis,valid
99295.jpg,Fernand Leger,valid
5628.jpg,David Burliuk,valid
70528.jpg,Vincent van Gogh,valid
98605.jpg,Camille Corot,valid
37271.jpg,Rene Magritte,valid
90073.jpg,Zinaida Serebriakova,valid
69710.jpg,Konstantin Yuon,valid
32799.jpg,Giovanni Battista Piranesi,valid
36318.jpg,John Henry Twachtman,valid
78286.jpg,Ernst Ludwig Kirchner,valid
55971.jpg,Odilon Redon,valid
46418.jpg,Maurice Prendergast,valid
86223.jpg,Gustave Courbet,valid
3186.jpg,David Burliuk,valid
96756.jpg,M.C. Escher,valid
95835.jpg,Utagawa Kuniyoshi,valid
72730.jpg,Edgar Degas,valid
93606.jpg,M.C. Escher,valid
55710.jpg,Amedeo Modigliani,valid
30959.jpg,Theodor Severin Kittelsen,valid
55683.jpg,Mary Cassatt,valid
59187.jpg,Charles M. Russell,valid
89943.jpg,M.C. Escher,valid
17335.jpg,Gustave Dore,valid
20961.jpg,Sam Francis,valid
36789.jpg,Camille Corot,valid
40019.jpg,Francisco Goya,valid
95460.jpg,Charles M. Russell,valid
4660.jpg,Eugene Boudin,valid
57432.jpg,Marc Chagall,valid
80759.jpg,Katsushika Hokusai,valid
62304.jpg,Egon Schiele,valid
85872.jpg,Eugene Boudin,valid
1041.jpg,Konstantin Korovin,valid
102245.jpg,Charles M. Russell,valid
78303.jpg,Ernst Ludwig Kirchner,valid
48514.jpg,M.C. Escher,valid
55972.jpg,Albert Bierstadt,valid
95023.jpg,Theodor Severin Kittelsen,valid
80894.jpg,Vasily Surikov,valid
27293.jpg,Zdislav Beksinski,valid
80649.jpg,Rembrandt,valid
45905.jpg,Giovanni Battista Piranesi,valid
98995.jpg,Mary Cassatt,valid
85196.jpg,Albrecht Durer,valid
11419.jpg,Vasily Surikov,valid
79720.jpg,George Stefanescu-Ramnic ,valid
30570.jpg,Raphael Kirchner,valid
44992.jpg,Gustave Courbet,valid
77711.jpg,Marc Chagall,valid
97007.jpg,Henri Martin,valid
82317.jpg,Albrecht Durer,valid
85627.jpg,Albrecht Durer,valid
37666.jpg,Vasily Surikov,valid
36032.jpg,Fernand Leger,valid
65791.jpg,James Tissot,valid
34735.jpg,Eyvind Earle,valid
13127.jpg,Max Ernst,valid
88525.jpg,Vincent van Gogh,valid
19129.jpg,Theophile Steinlen,valid
103230.jpg,Theodor Severin Kittelsen,valid
88469.jpg,Ernst Ludwig Kirchner,valid
1716.jpg,Eyvind Earle,valid
22828.jpg,Martiros Saryan,valid
50875.jpg,Amedeo Modigliani,valid
72240.jpg,Mary Cassatt,valid
28859.jpg,Zdislav Beksinski,valid
46918.jpg,Ilya Repin,valid
4664.jpg,Jean Auguste Dominique Ingres,valid
83754.jpg,Eugene Boudin,valid
54415.jpg,John Henry Twachtman,valid
34778.jpg,Pyotr Konchalovsky,valid
58725.jpg,Gustave Loiseau,valid
38027.jpg,David Burliuk,valid
49.jpg,Zinaida Serebriakova,valid
80312.jpg,Claude Monet,valid
30038.jpg,Giovanni Battista Piranesi,valid
71655.jpg,Rembrandt,valid
102334.jpg,Zinaida Serebriakova,valid
25564.jpg,Konstantin Korovin,valid
82821.jpg,Konstantin Makovsky,valid
55822.jpg,Konstantin Makovsky,valid
50588.jpg,Ivan Aivazovsky,valid
758.jpg,Camille Pissarro,valid
57865.jpg,Erte,valid
76776.jpg,Charles M. Russell,valid
22727.jpg,Katsushika Hokusai,valid
45422.jpg,Sam Francis,valid
31176.jpg,Rembrandt,valid
33259.jpg,Eyvind Earle,valid
88802.jpg,Eyvind Earle,valid
326.jpg,Nicholas Roerich,valid
41377.jpg,Paul Cezanne,valid
24906.jpg,Utagawa Kuniyoshi,valid
16088.jpg,Odilon Redon,valid
71829.jpg,Gustave Courbet,valid
56328.jpg,James Tissot,valid
11423.jpg,Konstantin Makovsky,valid
97112.jpg,Raphael Kirchner,valid
60509.jpg,Edgar Degas,valid
62967.jpg,John Singer Sargent,valid
45924.jpg,Martiros Saryan,valid
40153.jpg,Katsushika Hokusai,valid
86815.jpg,Egon Schiele,valid
29999.jpg,Erte,valid
21214.jpg,George Stefanescu-Ramnic ,valid
97255.jpg,Theophile Steinlen,valid
21627.jpg,Konstantin Korovin,valid
70963.jpg,Gustave Dore,valid
20271.jpg,Utagawa Kuniyoshi,valid
30699.jpg,Edgar Degas,valid
77664.jpg,Rene Magritte,valid
77593.jpg,Henri de Toulouse-Lautrec,valid
54331.jpg,John Singer Sargent,valid
100318.jpg,Camille Pissarro,valid
78935.jpg,Marc Chagall,valid
92813.jpg,Boris Kustodiev,valid
51261.jpg,Peter Paul Rubens,valid
86816.jpg,Amedeo Modigliani,valid
91592.jpg,Zinaida Serebriakova,valid
38596.jpg,Claude Monet,valid
93378.jpg,Isaac Levitan,valid
65735.jpg,Ivan Shishkin,valid
35636.jpg,Konstantin Korovin,valid
7066.jpg,Boris Kustodiev,valid
93746.jpg,Paul Cezanne,valid
24809.jpg,James Tissot,valid
70958.jpg,Gustave Loiseau,valid
30268.jpg,Henri Matisse,valid
5307.jpg,Alfred Sisley,valid
84838.jpg,Zdislav Beksinski,valid
23841.jpg,Konstantin Yuon,valid
61867.jpg,Zinaida Serebriakova,valid
71469.jpg,John Henry Twachtman,valid
11964.jpg,Odilon Redon,valid
55938.jpg,John Henry Twachtman,valid
94570.jpg,James Tissot,valid
38346.jpg,Amedeo Modigliani,valid
91046.jpg,Konstantin Makovsky,valid
72081.jpg,M.C. Escher,valid
18209.jpg,Boris Kustodiev,valid
2169.jpg,John Singer Sargent,valid
95810.jpg,Nicholas Roerich,valid
56710.jpg,Lucian Freud,valid
68777.jpg,George Stefanescu-Ramnic ,valid
95681.jpg,Ivan Aivazovsky,valid
12223.jpg,Konstantin Yuon,valid
65491.jpg,Max Ernst,valid
53907.jpg,Henri Fantin-Latour,valid
68695.jpg,Edgar Degas,valid
11787.jpg,Ivan Aivazovsky,valid
44239.jpg,Max Ernst,valid
70816.jpg,Lucian Freud,valid
49917.jpg,John Singer Sargent,valid
12940.jpg,George Stefanescu-Ramnic ,valid
88533.jpg,Ivan Shishkin,valid
7294.jpg,Rene Magritte,valid
64214.jpg,Claude Monet,valid
46797.jpg,Albrecht Durer,valid
90647.jpg,Rene Magritte,valid
89049.jpg,David Burliuk,valid
44997.jpg,Rene Magritte,valid
76411.jpg,Peter Paul Rubens,valid
102358.jpg,Maurice Prendergast,valid
42328.jpg,Odilon Redon,valid
62679.jpg,Konstantin Yuon,valid
67065.jpg,Childe Hassam,valid
72721.jpg,Giovanni Battista Piranesi,valid
56159.jpg,Henri Fantin-Latour,valid
56232.jpg,Gustave Dore,valid
11995.jpg,John Henry Twachtman,valid
5948.jpg,Nicholas Roerich,valid
47323.jpg,David Burliuk,valid
66379.jpg,M.C. Escher,valid
97526.jpg,Rene Magritte,valid
25974.jpg,Salvador Dali,valid
91190.jpg,Camille Corot,valid
48799.jpg,George Stefanescu-Ramnic ,valid
46206.jpg,Jean Auguste Dominique Ingres,valid
95201.jpg,Rembrandt,valid
36545.jpg,Pablo Picasso,valid
27416.jpg,Pablo Picasso,valid
13672.jpg,Albrecht Durer,valid
28207.jpg,Felix Vallotton ,valid
5718.jpg,Ilya Repin,valid
19891.jpg,Utagawa Kuniyoshi,valid
97610.jpg,Salvador Dali,valid
36886.jpg,Edgar Degas,valid
59879.jpg,Henri Matisse,valid
75222.jpg,Mary Cassatt,valid
12606.jpg,Konstantin Korovin,valid
31851.jpg,Zdislav Beksinski,valid
31438.jpg,Jean Auguste Dominique Ingres,valid
30187.jpg,Henri Martin,valid
17273.jpg,Ivan Shishkin,valid
45691.jpg,Amedeo Modigliani,valid
94012.jpg,Boris Kustodiev,valid
96910.jpg,Sam Francis,valid
7182.jpg,Theophile Steinlen,valid
58446.jpg,Salvador Dali,valid
22116.jpg,Egon Schiele,valid
92784.jpg,Camille Pissarro,valid
1775.jpg,Edgar Degas,valid
82455.jpg,Childe Hassam,valid
97060.jpg,Claude Monet,valid
96401.jpg,Gustave Loiseau,valid
40028.jpg,Pablo Picasso,valid
79151.jpg,Isaac Levitan,valid
90153.jpg,Sam Francis,valid
95505.jpg,Claude Monet,valid
65551.jpg,Zinaida Serebriakova,valid
27655.jpg,Gustave Courbet,valid
2097.jpg,Eugene Boudin,valid
25301.jpg,Fernand Leger,valid
67713.jpg,Nicholas Roerich,valid
87544.jpg,Isaac Levitan,valid
57804.jpg,Henri Martin,valid
19326.jpg,Theodor Severin Kittelsen,valid
48863.jpg,Paul Gauguin,valid
35502.jpg,James Tissot,valid
18482.jpg,Maurice Prendergast,valid
26243.jpg,Alfred Sisley,valid
71793.jpg,Mary Cassatt,valid
31456.jpg,Camille Corot,valid
23286.jpg,Pyotr Konchalovsky,valid
43523.jpg,Charles M. Russell,valid
88128.jpg,Childe Hassam,valid
26598.jpg,Eyvind Earle,valid
38262.jpg,John Henry Twachtman,valid
87106.jpg,Martiros Saryan,valid
79840.jpg,Camille Pissarro,valid
39354.jpg,Camille Corot,valid
13864.jpg,Konstantin Yuon,valid
95383.jpg,Ivan Aivazovsky,valid
44993.jpg,Rene Magritte,valid
23284.jpg,Henri de Toulouse-Lautrec,valid
72026.jpg,Zinaida Serebriakova,valid
93001.jpg,John Henry Twachtman,valid
53988.jpg,Camille Pissarro,valid
48410.jpg,James Tissot,valid
57087.jpg,Amedeo Modigliani,valid
96807.jpg,Vasily Surikov,valid
86423.jpg,Boris Kustodiev,valid
48552.jpg,Eugene Boudin,valid
74970.jpg,Pyotr Konchalovsky,valid
102552.jpg,Jean Auguste Dominique Ingres,valid
77648.jpg,Gustave Courbet,valid
59682.jpg,Katsushika Hokusai,valid
58348.jpg,Konstantin Makovsky,valid
10737.jpg,Vincent van Gogh,valid
6233.jpg,John Henry Twachtman,valid
90395.jpg,Giovanni Battista Piranesi,valid
39145.jpg,Zdislav Beksinski,valid
64924.jpg,Gustave Dore,valid
55562.jpg,Eyvind Earle,valid
85495.jpg,Rembrandt,valid
67803.jpg,Jean Auguste Dominique Ingres,valid
17096.jpg,Peter Paul Rubens,valid
21042.jpg,Camille Corot,valid
41158.jpg,Claude Monet,valid
87068.jpg,Albert Bierstadt,valid
42536.jpg,Felix Vallotton ,valid
17746.jpg,M.C. Escher,valid
24308.jpg,Albert Bierstadt,valid
101270.jpg,Vincent van Gogh,valid
71692.jpg,Albrecht Durer,valid
51280.jpg,Amedeo Modigliani,valid
4093.jpg,Rembrandt,valid
55906.jpg,Camille Pissarro,valid
34678.jpg,Camille Corot,valid
46988.jpg,Erte,valid
18159.jpg,Katsushika Hokusai,valid
33148.jpg,John Singer Sargent,valid
34548.jpg,Konstantin Makovsky,valid
82659.jpg,John Singer Sargent,valid
83121.jpg,Pablo Picasso,valid
72527.jpg,Giovanni Battista Piranesi,valid
14549.jpg,Theodor Severin Kittelsen,valid
79490.jpg,John Singer Sargent,valid
45562.jpg,David Burliuk,valid
61273.jpg,Amedeo Modigliani,valid
10987.jpg,Gustave Courbet,valid
29072.jpg,Pablo Picasso,valid
44892.jpg,John Singer Sargent,valid
32643.jpg,Theodor Severin Kittelsen,valid
49541.jpg,Albert Bierstadt,valid
14300.jpg,Claude Monet,valid
101048.jpg,James Tissot,valid
46567.jpg,Nicholas Roerich,valid
30592.jpg,Odilon Redon,valid
64673.jpg,Max Ernst,valid
16865.jpg,Gustave Loiseau,valid
12387.jpg,Paul Cezanne,valid
81097.jpg,Theophile Steinlen,valid
10604.jpg,Zinaida Serebriakova,valid
99194.jpg,Nicholas Roerich,valid
44960.jpg,Pyotr Konchalovsky,valid
60279.jpg,Childe Hassam,valid
70546.jpg,Salvador Dali,valid
13350.jpg,James Tissot,valid
1398.jpg,Amedeo Modigliani,valid
41417.jpg,Salvador Dali,valid
27944.jpg,Alfred Sisley,valid
41822.jpg,Charles M. Russell,valid
89805.jpg,Salvador Dali,valid
40306.jpg,Gustave Courbet,valid
100927.jpg,Eyvind Earle,valid
58832.jpg,Gustave Dore,valid
38953.jpg,Zdislav Beksinski,valid
69738.jpg,Konstantin Yuon,valid
31215.jpg,William Merritt Chase,valid
33539.jpg,Francisco Goya,valid
39568.jpg,Eyvind Earle,valid
13956.jpg,Francisco Goya,valid
51524.jpg,Camille Pissarro,valid
44454.jpg,Egon Schiele,valid
18088.jpg,Charles M. Russell,valid
81678.jpg,Raphael Kirchner,valid
20121.jpg,Ivan Aivazovsky,valid
99193.jpg,Albert Bierstadt,valid
26934.jpg,David Burliuk,valid
22904.jpg,Camille Pissarro,valid
34736.jpg,Camille Pissarro,valid
36152.jpg,Albrecht Durer,valid
49782.jpg,Salvador Dali,valid
51458.jpg,Theophile Steinlen,valid
10148.jpg,Fernand Leger,valid
9124.jpg,Konstantin Korovin,valid
72380.jpg,Theodor Severin Kittelsen,valid
98954.jpg,Henri Fantin-Latour,valid
42183.jpg,Erte,valid
50005.jpg,Albrecht Durer,valid
28748.jpg,Martiros Saryan,valid
75008.jpg,Peter Paul Rubens,valid
31570.jpg,Zdislav Beksinski,valid
7368.jpg,Boris Kustodiev,valid
67269.jpg,Sam Francis,valid
65931.jpg,Pierre-Auguste Renoir,valid
15667.jpg,Henri Matisse,valid
72557.jpg,Charles M. Russell,valid
47434.jpg,Konstantin Yuon,valid
52464.jpg,John Singer Sargent,valid
27138.jpg,Erte,valid
89693.jpg,Utagawa Kuniyoshi,valid
93520.jpg,Vasily Surikov,valid
72225.jpg,Marc Chagall,valid
98474.jpg,Egon Schiele,valid
73366.jpg,Pablo Picasso,valid
82293.jpg,Odilon Redon,valid
54188.jpg,Egon Schiele,valid
18547.jpg,Ernst Ludwig Kirchner,valid
56155.jpg,Paul Gauguin,valid
27505.jpg,Ivan Aivazovsky,valid
94678.jpg,Albert Bierstadt,valid
4274.jpg,Paul Cezanne,valid
64498.jpg,Maurice Prendergast,valid
16906.jpg,Lucian Freud,valid
17645.jpg,Sam Francis,valid
88978.jpg,Raphael Kirchner,valid
47266.jpg,Francisco Goya,valid
58803.jpg,Boris Kustodiev,valid
16468.jpg,Vincent van Gogh,valid
6051.jpg,Boris Kustodiev,valid
70803.jpg,Peter Paul Rubens,valid
45392.jpg,Raphael Kirchner,valid
26712.jpg,Peter Paul Rubens,valid
91820.jpg,Amedeo Modigliani,valid
7545.jpg,Ernst Ludwig Kirchner,valid
81247.jpg,Claude Monet,valid
15510.jpg,Rembrandt,valid
22328.jpg,Erte,valid
2293.jpg,Albrecht Durer,valid
84842.jpg,Albert Bierstadt,valid
44032.jpg,Utagawa Kuniyoshi,valid
46406.jpg,John Henry Twachtman,valid
85144.jpg,William Merritt Chase,valid
38673.jpg,Francisco Goya,valid
62806.jpg,Vasily Surikov,valid
94792.jpg,Pablo Picasso,valid
19311.jpg,Albrecht Durer,valid
9842.jpg,Eyvind Earle,valid
83198.jpg,Sam Francis,valid
20522.jpg,Vasily Surikov,valid
92251.jpg,Albrecht Durer,valid
79069.jpg,Rembrandt,valid
20043.jpg,Konstantin Korovin,valid
53517.jpg,Konstantin Korovin,valid
16617.jpg,Albrecht Durer,valid
29736.jpg,Vincent van Gogh,valid
20829.jpg,Jean Auguste Dominique Ingres,valid
55901.jpg,Egon Schiele,valid
59315.jpg,Gustave Courbet,valid
63700.jpg,Martiros Saryan,valid
64865.jpg,Marc Chagall,valid
96991.jpg,Henri Martin,valid
97617.jpg,Jean Auguste Dominique Ingres,valid
99883.jpg,John Singer Sargent,valid
84460.jpg,Peter Paul Rubens,valid
62879.jpg,John Henry Twachtman,valid
54503.jpg,Pyotr Konchalovsky,valid
75645.jpg,Raphael Kirchner,valid
12884.jpg,Boris Kustodiev,valid
40592.jpg,Raphael Kirchner,valid
58670.jpg,Zinaida Serebriakova,valid
6257.jpg,Camille Corot,valid
55512.jpg,Paul Cezanne,valid
17281.jpg,Ivan Aivazovsky,valid
90969.jpg,Egon Schiele,valid
44902.jpg,Salvador Dali,valid
64617.jpg,Eyvind Earle,valid
101753.jpg,Alfred Sisley,valid
31559.jpg,Rembrandt,valid
39262.jpg,Theodor Severin Kittelsen,valid
36998.jpg,Konstantin Korovin,valid
4684.jpg,Albrecht Durer,valid
17013.jpg,Fernand Leger,valid
51223.jpg,M.C. Escher,valid
20627.jpg,Camille Corot,valid
93108.jpg,Marc Chagall,valid
88470.jpg,Gustave Dore,valid
17618.jpg,John Singer Sargent,valid
79835.jpg,Martiros Saryan,valid
35563.jpg,Konstantin Makovsky,valid
29015.jpg,Pierre-Auguste Renoir,valid
100423.jpg,Ivan Shishkin,valid
9492.jpg,Lucian Freud,valid
87594.jpg,Konstantin Korovin,valid
78655.jpg,Mary Cassatt,valid
56815.jpg,Paul Gauguin,valid
66860.jpg,Jean Auguste Dominique Ingres,valid
15087.jpg,Boris Kustodiev,valid
69481.jpg,Vasily Surikov,valid
13079.jpg,Boris Kustodiev,valid
3081.jpg,Gustave Loiseau,valid
26240.jpg,Childe Hassam,valid
61.jpg,Peter Paul Rubens,valid
80880.jpg,Francisco Goya,valid
40693.jpg,Konstantin Makovsky,valid
77273.jpg,Theodor Severin Kittelsen,valid
17354.jpg,Henri de Toulouse-Lautrec,valid
74064.jpg,Rembrandt,valid
65706.jpg,Vasily Surikov,valid
83131.jpg,Boris Kustodiev,valid
34433.jpg,George Stefanescu-Ramnic ,valid
87580.jpg,Theophile Steinlen,valid
33255.jpg,Zinaida Serebriakova,valid
46691.jpg,Eyvind Earle,valid
75016.jpg,Salvador Dali,valid
82063.jpg,Zinaida Serebriakova,valid
15609.jpg,Ilya Repin,valid
26262.jpg,Paul Cezanne,valid
78111.jpg,Theodor Severin Kittelsen,valid
41637.jpg,Eugene Boudin,valid
97045.jpg,Fernand Leger,valid
67226.jpg,Nicholas Roerich,valid
87626.jpg,Albrecht Durer,valid
3682.jpg,Mary Cassatt,valid
61433.jpg,Lucian Freud,valid
81568.jpg,Childe Hassam,valid
317.jpg,Maurice Prendergast,valid
51612.jpg,George Stefanescu-Ramnic ,valid
61768.jpg,Amedeo Modigliani,valid
27946.jpg,Zinaida Serebriakova,valid
45230.jpg,Theodor Severin Kittelsen,valid
96539.jpg,Pablo Picasso,valid
96875.jpg,Albrecht Durer,valid
59088.jpg,Zinaida Serebriakova,valid
93451.jpg,Nicholas Roerich,valid
60227.jpg,Fernand Leger,valid
99198.jpg,Henri Martin,valid
29693.jpg,Rene Magritte,valid
69708.jpg,Isaac Levitan,valid
4944.jpg,David Burliuk,valid
39287.jpg,Erte,valid
43140.jpg,Eugene Boudin,valid
37832.jpg,Pierre-Auguste Renoir,valid
5967.jpg,Childe Hassam,valid
19500.jpg,Henri Fantin-Latour,valid
86553.jpg,Henri Martin,valid
78038.jpg,Paul Cezanne,valid
103139.jpg,Pyotr Konchalovsky,valid
36519.jpg,Zinaida Serebriakova,valid
63480.jpg,Martiros Saryan,valid
48125.jpg,Max Ernst,valid
21697.jpg,Katsushika Hokusai,valid
34159.jpg,Erte,valid
77370.jpg,Nicholas Roerich,valid
87060.jpg,Vasily Surikov,valid
45613.jpg,Fernand Leger,valid
55079.jpg,Rene Magritte,valid
24097.jpg,Eyvind Earle,valid
81183.jpg,Isaac Levitan,valid
29656.jpg,Utagawa Kuniyoshi,valid
49593.jpg,Alfred Sisley,valid
73318.jpg,Theophile Steinlen,valid
94641.jpg,Utagawa Kuniyoshi,valid
769.jpg,Ernst Ludwig Kirchner,valid
6509.jpg,Giovanni Battista Piranesi,valid
15616.jpg,Odilon Redon,valid
83519.jpg,Max Ernst,valid
99132.jpg,Camille Pissarro,valid
61342.jpg,Rene Magritte,valid
82255.jpg,Henri Fantin-Latour,valid
55227.jpg,Francisco Goya,valid
49500.jpg,Raphael Kirchner,valid
10632.jpg,Marc Chagall,valid
42997.jpg,Salvador Dali,valid
8478.jpg,Henri de Toulouse-Lautrec,valid
66393.jpg,Ilya Repin,valid
57818.jpg,Ernst Ludwig Kirchner,valid
61765.jpg,Camille Pissarro,valid
87853.jpg,Pablo Picasso,valid
1409.jpg,Egon Schiele,valid
94606.jpg,William Merritt Chase,valid
99000.jpg,William Merritt Chase,valid
11922.jpg,M.C. Escher,valid
94510.jpg,Felix Vallotton ,valid
9014.jpg,Paul Gauguin,valid
5825.jpg,Henri Martin,valid
59778.jpg,Peter Paul Rubens,valid
55795.jpg,Odilon Redon,valid
98245.jpg,Vincent van Gogh,valid
28519.jpg,Gustave Courbet,valid
68245.jpg,Theophile Steinlen,valid
2131.jpg,Lucian Freud,valid
84106.jpg,Felix Vallotton ,valid
45494.jpg,Paul Gauguin,valid
73022.jpg,George Stefanescu-Ramnic ,valid
71828.jpg,Utagawa Kuniyoshi,valid
38745.jpg,John Henry Twachtman,valid
67887.jpg,Gustave Dore,valid
78325.jpg,Fernand Leger,valid
35957.jpg,John Henry Twachtman,valid
7925.jpg,James Tissot,valid
13066.jpg,Odilon Redon,valid
91305.jpg,Paul Gauguin,valid
23070.jpg,Zdislav Beksinski,valid
14829.jpg,John Henry Twachtman,valid
80151.jpg,John Singer Sargent,valid
24352.jpg,Vasily Surikov,valid
86074.jpg,Paul Cezanne,valid
57707.jpg,Vasily Surikov,valid
99509.jpg,Utagawa Kuniyoshi,valid
91120.jpg,William Merritt Chase,valid
43779.jpg,Gustave Courbet,valid
82444.jpg,Rembrandt,valid
27523.jpg,Vincent van Gogh,valid
25711.jpg,Katsushika Hokusai,valid
96914.jpg,Ivan Aivazovsky,valid
102144.jpg,Erte,valid
89548.jpg,Ernst Ludwig Kirchner,valid
9373.jpg,Felix Vallotton ,valid
62139.jpg,Martiros Saryan,valid
39662.jpg,Isaac Levitan,valid
33669.jpg,Henri Martin,valid
78134.jpg,Ivan Shishkin,valid
38779.jpg,Alfred Sisley,valid
68221.jpg,Ivan Aivazovsky,valid
24294.jpg,Childe Hassam,valid
44896.jpg,Henri Fantin-Latour,valid
88054.jpg,Gustave Loiseau,valid
79706.jpg,Charles M. Russell,valid
34172.jpg,Rene Magritte,valid
15237.jpg,Henri Fantin-Latour,valid
37849.jpg,Isaac Levitan,valid
67142.jpg,Rembrandt,valid
85733.jpg,Sam Francis,valid
18718.jpg,Henri Matisse,valid
74723.jpg,Konstantin Makovsky,valid
48291.jpg,Henri de Toulouse-Lautrec,valid
66432.jpg,Albert Bierstadt,valid
48960.jpg,M.C. Escher,valid
56899.jpg,William Merritt Chase,valid
68242.jpg,Ivan Shishkin,valid
7783.jpg,Theodor Severin Kittelsen,valid
55897.jpg,Henri de Toulouse-Lautrec,valid
101268.jpg,Isaac Levitan,valid
61983.jpg,Childe Hassam,valid
84919.jpg,Katsushika Hokusai,valid
99494.jpg,Konstantin Makovsky,valid
102698.jpg,Pablo Picasso,valid
52367.jpg,Alfred Sisley,valid
63846.jpg,Mary Cassatt,valid
79744.jpg,Odilon Redon,valid
44172.jpg,Henri Matisse,valid
42643.jpg,Marc Chagall,valid
98757.jpg,Odilon Redon,valid
43765.jpg,John Henry Twachtman,valid
